Timestamp,Product,Buy Depth,Sell Depth,Trades
130200,BANANAS,{4932:24},{4939:-24},[{timestamp:130100; symbol:BANANAS; price:4937.0; quantity:1; buyer:; seller:}]
130300,PEARLS,{9995:29},{10005:-29},[{timestamp:129800; symbol:PEARLS; price:10005.0; quantity:2; buyer:; seller:}]
130300,BANANAS,{4931:29},{4938:-29},[{timestamp:130100; symbol:BANANAS; price:4937.0; quantity:1; buyer:; seller:}]
130400,PEARLS,{9995:28;9996:2;10000:5;10002:5},{10004:-2;10005:-28},[{timestamp:130300; symbol:PEARLS; price:10005.0; quantity:2; buyer:; seller:}]
130400,BANANAS,{4931:30},{4938:-30},[{timestamp:130100; symbol:BANANAS; price:4937.0; quantity:1; buyer:; seller:}]
130500,PEARLS,{9995:23;9996:2},{10002:-9;10004:-2;10005:-23},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
130500,BANANAS,{4932:25},{4937:-9;4938:-2;4939:-23},[{timestamp:130400; symbol:BANANAS; price:4938.0; quantity:1; buyer:; seller:}]
130600,PEARLS,{9995:21;9996:2;10002:1},{10004:-2;10005:-21},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
130600,BANANAS,{4931:23},{4938:-23},[{timestamp:130400; symbol:BANANAS; price:4938.0; quantity:1; buyer:; seller:}]
130700,PEARLS,{9995:23;9996:1},{10004:-1;10005:-23},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
130700,BANANAS,{4931:24},{4938:-24},[{timestamp:130400; symbol:BANANAS; price:4938.0; quantity:1; buyer:; seller:}]
130800,PEARLS,{9995:26;9996:1;9998:8},{10004:-1;10005:-26},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
130800,BANANAS,{4931:27;4932:8},{4938:-27},[{timestamp:130400; symbol:BANANAS; price:4938.0; quantity:1; buyer:; seller:}]
130900,PEARLS,{9995:25},{10005:-25},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
130900,BANANAS,{4931:24},{4938:-25},[{timestamp:130900; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
131000,PEARLS,{9995:23;9996:1},{10004:-1;10005:-23},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
131000,BANANAS,{4931:24;4934:1},{4938:-24},[{timestamp:130900; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
131100,PEARLS,{9995:27;9996:2},{10004:-2;10005:-27},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
131100,BANANAS,{4931:29;4935:1;4936:1},{4937:-2;4938:-27},[{timestamp:130900; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
131200,PEARLS,{9995:21;9996:1},{10004:-1;10005:-21},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
131200,BANANAS,{4930:21},{4937:-22},[{timestamp:131200; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
131300,PEARLS,{9995:22},{10005:-22},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
131300,BANANAS,{4930:22;4933:6},{4937:-22},[{timestamp:131200; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
131400,PEARLS,{9995:23},{10005:-23},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
131400,BANANAS,{4930:23},{4937:-23},[{timestamp:131200; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
131500,PEARLS,{9995:20;9996:1},{10004:-1;10005:-20},[{timestamp:130400; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
131500,BANANAS,{4930:21},{4937:-21},[{timestamp:131200; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
131600,PEARLS,{9995:29;9996:1;9998:10;10000:6},{10004:-1;10005:-29},[{timestamp:131500; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:}]
131600,BANANAS,{4930:30;4931:10},{4937:-30},[{timestamp:131500; symbol:BANANAS; price:4930.0; quantity:2; buyer:; seller:}]
131700,PEARLS,{9995:21;9996:2},{10004:-2;10005:-21},[{timestamp:131500; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:}]
131700,BANANAS,{4930:23},{4932:-4;4937:-23},[{timestamp:131500; symbol:BANANAS; price:4930.0; quantity:2; buyer:; seller:}]
131800,PEARLS,{9995:28;9998:2},{10005:-28},[{timestamp:131500; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:}]
131800,BANANAS,{4930:28;4931:2},{4932:-5;4937:-28},[{timestamp:131700; symbol:BANANAS; price:4932.0; quantity:4; buyer:; seller:}]
131900,PEARLS,{9995:24;9996:1},{10004:-1;10005:-24},[{timestamp:131500; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:}]
131900,BANANAS,{4931:25},{4937:-25},[{timestamp:131700; symbol:BANANAS; price:4932.0; quantity:4; buyer:; seller:}]
132000,PEARLS,{9995:22;9996:2},{10004:-2;10005:-22},[{timestamp:131900; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:};{timestamp:131900; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:}]
132000,BANANAS,{4930:22;4931:2},{4937:-24},[{timestamp:131900; symbol:BANANAS; price:4931.0; quantity:2; buyer:; seller:}]
132100,PEARLS,{9995:20;9996:1;9998:10;10002:1},{10004:-1;10005:-20},[{timestamp:131900; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:};{timestamp:131900; symbol:PEARLS; price:9996.0; quantity:1; buyer:; seller:}]
132100,BANANAS,{4931:21;4932:10;4934:5},{4937:-21},[{timestamp:131900; symbol:BANANAS; price:4931.0; quantity:2; buyer:; seller:}]
132200,PEARLS,{9995:24;9996:2},{10004:-2;10005:-24},[{timestamp:132100; symbol:PEARLS; price:10002.0; quantity:1; buyer:; seller:}]
132200,BANANAS,{4931:26},{4938:-26},[{timestamp:131900; symbol:BANANAS; price:4931.0; quantity:2; buyer:; seller:}]
132300,PEARLS,{9995:25},{9998:-3;10005:-25},[{timestamp:132200; symbol:PEARLS; price:10004.0; quantity:1; buyer:; seller:}]
132300,BANANAS,{4931:25},{4938:-25},[{timestamp:132200; symbol:BANANAS; price:4938.0; quantity:1; buyer:; seller:}]
132400,PEARLS,{9995:23},{10005:-23},[{timestamp:132300; symbol:PEARLS; price:9995.0; quantity:1; buyer:; seller:};{timestamp:132300; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:};{timestamp:132300; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
132400,BANANAS,{4931:23},{4938:-23},[{timestamp:132300; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
132600,PEARLS,{9995:24;9998:4},{10005:-24},[{timestamp:132300; symbol:PEARLS; price:9995.0; quantity:1; buyer:; seller:};{timestamp:132300; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:};{timestamp:132300; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
132600,BANANAS,{4930:24;4931:4},{4937:-24},[{timestamp:132300; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
132700,PEARLS,{9995:29;9996:2},{10004:-2;10005:-29},[{timestamp:132600; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
132700,BANANAS,{4931:31},{4937:-31},[{timestamp:132600; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
132800,PEARLS,{9995:30},{10005:-30},[{timestamp:132600; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
132800,BANANAS,{4930:30},{4937:-30},[{timestamp:132800; symbol:BANANAS; price:4934.0; quantity:1; buyer:; seller:}]
132900,PEARLS,{9995:21},{10005:-21},[{timestamp:132600; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
132900,BANANAS,{4930:21;4935:1},{4937:-21},[{timestamp:132800; symbol:BANANAS; price:4934.0; quantity:1; buyer:; seller:}]
133000,PEARLS,{9995:30;9996:2},{9998:-1;10004:-2;10005:-30},[{timestamp:133000; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:}]
133000,BANANAS,{4930:32;4931:2},{4937:-32},[{timestamp:132800; symbol:BANANAS; price:4934.0; quantity:1; buyer:; seller:}]
133100,PEARLS,{9995:29;9996:1},{10004:-1;10005:-29},[{timestamp:133000; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:}]
133100,BANANAS,{4930:30},{4936:-1;4937:-29},[{timestamp:132800; symbol:BANANAS; price:4934.0; quantity:1; buyer:; seller:}]
133200,PEARLS,{9995:29;9996:1;9998:10},{10004:-1;10005:-29},[{timestamp:133000; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:}]
133200,BANANAS,{4930:30;4931:10;4933:4;4935:1},{4936:-1;4937:-29},[{timestamp:132800; symbol:BANANAS; price:4934.0; quantity:1; buyer:; seller:}]
133300,PEARLS,{9995:29},{10005:-29},[{timestamp:133000; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:}]
133300,BANANAS,{4930:29;4933:3;4935:1},{4937:-29},[{timestamp:133200; symbol:BANANAS; price:4935.0; quantity:1; buyer:; seller:}]
133400,PEARLS,{9995:22;9996:1;9998:6;10000:5},{10004:-1;10005:-22},[{timestamp:133000; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:}]
133400,BANANAS,{4929:22;4930:7},{4936:-23},[{timestamp:133200; symbol:BANANAS; price:4935.0; quantity:1; buyer:; seller:}]
133500,PEARLS,{9995:22;9998:3},{10005:-22},[{timestamp:133000; symbol:PEARLS; price:9998.0; quantity:2; buyer:; seller:}]
133500,BANANAS,{4929:22;4930:3},{4936:-22},[{timestamp:133200; symbol:BANANAS; price:4935.0; quantity:1; buyer:; seller:}]
133600,PEARLS,{9995:20;9996:2},{10002:-9;10004:-2;10005:-20},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
133600,BANANAS,{4929:22},{4930:-1;4934:-9;4936:-22},[{timestamp:133200; symbol:BANANAS; price:4935.0; quantity:1; buyer:; seller:}]
133700,PEARLS,{9995:25;9996:1},{10004:-1;10005:-25},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
133700,BANANAS,{4929:26},{4935:-1;4936:-25},[{timestamp:133200; symbol:BANANAS; price:4935.0; quantity:1; buyer:; seller:}]
133800,PEARLS,{9995:26;9996:2},{10004:-2;10005:-26},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
133800,BANANAS,{4929:28},{4936:-28},[{timestamp:133200; symbol:BANANAS; price:4935.0; quantity:1; buyer:; seller:}]
133900,PEARLS,{9995:20},{10005:-20},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
133900,BANANAS,{4929:20},{4936:-20},[{timestamp:133200; symbol:BANANAS; price:4935.0; quantity:1; buyer:; seller:}]
134000,PEARLS,{9995:30;9996:1},{10004:-1;10005:-30},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
134000,BANANAS,{4930:30},{4936:-31},[{timestamp:134000; symbol:BANANAS; price:4930.0; quantity:1; buyer:; seller:}]
134100,PEARLS,{9995:25},{10005:-25},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
134100,BANANAS,{4929:25},{4936:-25},[{timestamp:134000; symbol:BANANAS; price:4930.0; quantity:1; buyer:; seller:}]
134200,PEARLS,{9995:23;9998:7},{10005:-23},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
134200,BANANAS,{4930:23;4931:7},{4937:-23},[{timestamp:134000; symbol:BANANAS; price:4930.0; quantity:1; buyer:; seller:}]
134300,PEARLS,{9995:20;9996:1},{10002:-4;10004:-1;10005:-20},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
134300,BANANAS,{4930:21},{4935:-4;4937:-21},[{timestamp:134000; symbol:BANANAS; price:4930.0; quantity:1; buyer:; seller:}]
134400,PEARLS,{9995:24;9996:1},{10004:-1;10005:-24},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
134400,BANANAS,{4930:25},{4937:-25},[{timestamp:134000; symbol:BANANAS; price:4930.0; quantity:1; buyer:; seller:}]
134500,PEARLS,{9995:25},{10002:-4;10005:-25},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
134500,BANANAS,{4930:25},{4935:-3;4937:-25},[{timestamp:134500; symbol:BANANAS; price:4936.0; quantity:1; buyer:; seller:}]
134600,PEARLS,{9995:20;9996:1},{10004:-1;10005:-20},[{timestamp:133500; symbol:PEARLS; price:10005.0; quantity:8; buyer:; seller:};{timestamp:133500; symbol:PEARLS; price:9998.0; quantity:3; buyer:; seller:}]
134600,BANANAS,{4930:21},{4937:-21},[{timestamp:134500; symbol:BANANAS; price:4936.0; quantity:1; buyer:; seller:};{timestamp:134500; symbol:BANANAS; price:4935.0; quantity:3; buyer:; seller:};{timestamp:134500; symbol:BANANAS; price:4935.0; quantity:8; buyer:; seller:}]
134700,PEARLS,{9995:22;9996:1;9998:1},{10004:-1;10005:-22},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
134700,BANANAS,{4930:23;4931:2},{4937:-23},[{timestamp:134500; symbol:BANANAS; price:4936.0; quantity:1; buyer:; seller:};{timestamp:134500; symbol:BANANAS; price:4935.0; quantity:3; buyer:; seller:};{timestamp:134500; symbol:BANANAS; price:4935.0; quantity:8; buyer:; seller:}]
134800,PEARLS,{9995:24;9996:2},{10002:-5;10004:-2;10005:-24},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
134800,BANANAS,{4930:24;4931:2},{4932:-5;4935:-5;4937:-26},[{timestamp:134500; symbol:BANANAS; price:4936.0; quantity:1; buyer:; seller:};{timestamp:134500; symbol:BANANAS; price:4935.0; quantity:3; buyer:; seller:};{timestamp:134500; symbol:BANANAS; price:4935.0; quantity:8; buyer:; seller:}]
134900,PEARLS,{9995:22;9996:1},{10002:-3;10004:-1;10005:-22},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
134900,BANANAS,{4931:23},{4935:-3;4937:-23},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135000,PEARLS,{9995:23;9996:1;10002:3},{10004:-1;10005:-23},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135000,BANANAS,{4931:24},{4938:-24},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135100,PEARLS,{9995:24;9996:2;10002:1},{10004:-2;10005:-24},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135100,BANANAS,{4931:26},{4938:-26},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135200,PEARLS,{9995:30;9996:1},{10002:-9;10004:-1;10005:-30},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135200,BANANAS,{4931:31;4935:1},{4936:-9;4937:-1;4938:-30},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135300,PEARLS,{9995:28;9996:2},{10004:-2;10005:-28},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135300,BANANAS,{4930:28;4931:2},{4937:-30},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135400,PEARLS,{9995:27;9996:1},{10002:-1;10004:-1;10005:-27},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135400,BANANAS,{4931:28},{4935:-1;4937:-28},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135500,PEARLS,{9995:27;9996:2},{10004:-2;10005:-27},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135500,BANANAS,{4931:29},{4937:-2;4938:-27},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135600,PEARLS,{9995:24},{10005:-24},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135600,BANANAS,{4930:24},{4937:-24},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135700,PEARLS,{9995:24},{10005:-24},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135700,BANANAS,{4929:24;4934:2},{4936:-24},[{timestamp:134800; symbol:BANANAS; price:4932.0; quantity:5; buyer:; seller:}]
135800,PEARLS,{9995:21;9996:2},{10002:-8;10004:-2;10005:-21},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135800,BANANAS,{4929:21;4930:2},{4931:-1;4934:-8;4936:-23},[{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
135900,PEARLS,{9995:22;9996:2;10002:4},{10004:-2;10005:-22},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
135900,BANANAS,{4929:24},{4936:-24},[{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:};{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
136000,PEARLS,{9995:21;9996:2},{10002:-1;10004:-2;10005:-21},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136000,BANANAS,{4929:23},{4933:-1;4935:-23},[{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:};{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
136100,PEARLS,{9995:29},{10005:-29},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136100,BANANAS,{4928:29},{4929:-1;4935:-29},[{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:};{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
136200,PEARLS,{9995:21},{10005:-21},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136200,BANANAS,{4929:21;4933:2},{4936:-21},[{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:};{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
136300,PEARLS,{9995:20;9996:1},{10004:-1;10005:-20},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136300,BANANAS,{4929:21},{4936:-21},[{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:};{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
136400,PEARLS,{9995:28},{10005:-28},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136400,BANANAS,{4929:28;4934:1},{4935:-28},[{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:};{timestamp:135800; symbol:BANANAS; price:4931.0; quantity:1; buyer:; seller:}]
136500,PEARLS,{9995:27;9996:1},{10002:-6;10004:-1;10005:-27},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136500,BANANAS,{4928:27},{4931:-5;4933:-6;4935:-28},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
136600,PEARLS,{9995:27},{10005:-27},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136600,BANANAS,{4928:27},{4935:-27},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
136700,PEARLS,{9995:29;9996:1},{10004:-1;10005:-29},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136700,BANANAS,{4928:30},{4934:-1;4935:-29},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
136800,PEARLS,{9995:25},{10005:-25},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136800,BANANAS,{4927:25},{4934:-25},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
136900,PEARLS,{9995:20;9998:6},{10005:-20},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
136900,BANANAS,{4928:20;4929:6},{4935:-20},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
137000,PEARLS,{9995:24;10002:1},{10005:-24},[{timestamp:134700; symbol:PEARLS; price:9998.0; quantity:1; buyer:; seller:}]
137000,BANANAS,{4928:24},{4934:-24},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
137100,PEARLS,{9995:25;9996:2;10002:1},{10004:-2;10005:-25},[{timestamp:137000; symbol:PEARLS; price:10002.0; quantity:1; buyer:; seller:}]
137100,BANANAS,{4927:27},{4928:-1;4934:-27},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
137200,PEARLS,{9995:22},{10005:-22},[{timestamp:137000; symbol:PEARLS; price:10002.0; quantity:1; buyer:; seller:}]
137200,BANANAS,{4927:22},{4934:-22},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
137300,PEARLS,{9995:27;9996:1},{10004:-1;10005:-27},[{timestamp:137000; symbol:PEARLS; price:10002.0; quantity:1; buyer:; seller:}]
137300,BANANAS,{4928:28},{4935:-28},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
137400,PEARLS,{9995:22},{10005:-22},[{timestamp:137000; symbol:PEARLS; price:10002.0; quantity:1; buyer:; seller:}]
137400,BANANAS,{4928:22},{4935:-22},[{timestamp:136500; symbol:BANANAS; price:4929.0; quantity:1; buyer:; seller:}]
137500,PEARLS,{9995:22;9996:1},{9998:-2;10004:-1;10005:-22},[{timestamp:137400; symbol:PEARLS; price:9995.0; quantity:1; buyer:; seller:}]
137500,BANANAS,{4928:23},{4935:-23},[{timestamp:137400; symbol:BANANAS; price:4928.0; quantity:1; buyer:; seller:}]
137600,PEARLS,{9995:25;9996:1},{10002:-1;10004:-1;10005:-25},[{timestamp:137400; symbol:PEARLS; price:9995.0; quantity:1; buyer:; seller:}]
137600,BANANAS,{4928:26},{4932:-1;4934:-26},[{timestamp:137400; symbol:BANANAS; price:4928.0; quantity:1; buyer:; seller:}]
137700,PEARLS,{9995:22;9996:2},{10004:-2;10005:-22},[{timestamp:137400; symbol:PEARLS; price:9995.0; quantity:1; buyer:; seller:}]
